,Fluvial Flood - 20 year return period _mean,rawmean,normed
232,0.0074569648131728172,0.00745696481317,0.00074569648131728172
233,0.0020211076674362025,0.00202110766744,0.00020211076674362026
234,0.0,0.0,0.0
235,0.0,0.0,0.0
236,0.0031171903635064759,0.00311719036351,0.0003117190363506476
237,0.0,0.0,0.0
238,0.1126575316152265,88.2497774012,0.011265753161522649
239,0.0,0.0,0.0
240,0.076130599306340807,0.0761306076719,0.0076130599306340804
241,0.3009805202484131,0.300980520248,0.03009805202484131
242,0.0,0.0,0.0
243,0.0,0.0,0.0
244,0.0,0.0,0.0
245,0.0,0.0,0.0
246,0.0060648312792181969,0.00606483127922,0.00060648312792181973
247,0.0,0.0,0.0
248,0.0,0.0,0.0
249,0.0212859618358123,0.0212859618358,0.00212859618358123
250,0.059862405061721802,0.0598624050617,0.00598624050617218
251,0.0024020606651902199,58.7669677734,0.00024020606651902198
252,0.48094515800476073,0.480945158005,0.048094515800476072
253,0.2932744026184082,0.293274402618,0.02932744026184082
254,0.03796634409162733,0.0379663440916,0.0037966344091627329
255,0.412495261744449,0.412495261744,0.041249526174444898
256,0.28049173721900356,0.280491737219,0.028049173721900356
257,0.037834048271179199,0.0378340526863,0.0037834048271179199
258,0.03049731731414795,0.0304973173141,0.003049731731414795
259,0.0,0.0,0.0
260,0.10354894085934288,0.103548940859,0.010354894085934287
261,0.35094899397629958,0.350948993976,0.035094899397629956
262,0.020327505312467877,0.0203275053125,0.0020327505312467877
263,0.2487751841545105,0.248775184155,0.02487751841545105
264,0.090996906161308289,58.8503489775,0.0090996906161308292
265,0.038716899497168403,0.0387168994972,0.0038716899497168401
266,0.097399481705256877,0.0973994817053,0.0097399481705256873
267,1.742718505859375,1.74271850586,0.1742718505859375
268,0.27153685513664694,0.271536855137,0.027153685513664694
269,0.057019848376512527,0.0570198483765,0.0057019848376512524
270,0.39043435596284415,23.6139143123,0.039043435596284412
271,0.0,71.3571428571,0.0
272,0.021982978372012869,0.021982978372,0.0021982978372012867
273,0.007204984625180562,225.586221018,0.00072049846251805616
274,0.0,0.0,0.0
275,0.0,0.0,0.0
276,0.011117372058686755,0.0111173720587,0.0011117372058686756
