,Extreme Heat - 5 year return period _mean,rawmean,normed
235,33.4780006409,33.4780006409,0.955855288258
236,33.3709983826,33.3709983826,0.947654624896
237,33.3709983826,33.3709983826,0.947654624896
238,33.4780006409,33.4780006409,0.955855288258
239,33.4780006409,33.4780006409,0.955855288258
240,33.4244995117,33.4244995117,0.951754956577
241,33.4780006409,33.4780006409,0.955855288258
242,33.3709983826,33.3709983826,0.947654624896
243,33.3709983826,33.3709983826,0.947654624896
244,33.4244995117,33.4244995117,0.951754956577
245,33.4780006409,33.4780006409,0.955855288258
246,33.4780006409,33.4780006409,0.955855288258
247,33.4780006409,33.4780006409,0.955855288258
248,33.4780006409,33.4780006409,0.955855288258
249,33.4780006409,33.4780006409,0.955855288258
250,33.4780006409,33.4780006409,0.955855288258
251,33.4780006409,33.4780006409,0.955855288258
252,33.4780006409,33.4780006409,0.955855288258
253,33.4780006409,33.4780006409,0.955855288258
254,33.4780006409,33.4780006409,0.955855288258
255,33.4780006409,33.4780006409,0.955855288258
256,33.4780006409,33.4780006409,0.955855288258
257,33.4780006409,33.4780006409,0.955855288258
258,33.4780006409,33.4780006409,0.955855288258
259,33.4780006409,33.4780006409,0.955855288258
260,33.4780006409,33.4780006409,0.955855288258
261,33.4780006409,33.4780006409,0.955855288258
262,33.3700027466,33.3700027466,0.947578319259
263,33.3700027466,33.3700027466,0.947578319259
264,33.3700027466,33.3700027466,0.947578319259
265,33.3700027466,33.3700027466,0.947578319259
266,33.2620010376,33.2620010376,0.9393010579
267,33.2620010376,33.2620010376,0.9393010579
268,33.2620010376,33.2620010376,0.9393010579
269,33.2620010376,33.2620010376,0.9393010579
270,33.2620010376,33.2620010376,0.9393010579
271,33.2620010376,33.2620010376,0.9393010579
272,33.2620010376,33.2620010376,0.9393010579
273,33.2620010376,33.2620010376,0.9393010579
274,33.2910003662,33.2910003662,0.941523569233
275,33.2910003662,33.2910003662,0.941523569233
276,33.1743988037,33.1743988037,0.932587214274
