,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
23,129.594147231,108.781806197,232.879005628,163.075928987,130.099367638,105.15708141,82.5703029918,134.272203349,98.7553460124,123.04472993,137.466449266,113.555065035,49.5131088264,101.216695464,54.9910738797,91.1389692049,67.6576871113,91.0221919948,103.935018315,332.742586277,307.376172552,257.813760485,76.161683585,0.0,56.9245739801,18.5115855296,10000000114.6,44.2118036861,87.4640893066,10000000114.6,56.4123936716,51.1009255417,70.2443588321
24,100.929647852,64.0189394445,215.600948913,145.797872272,112.821310922,87.8790246948,65.2922462762,116.994146634,81.4772892967,105.766673215,120.18839255,96.2770083192,32.2350521107,72.5521960852,37.713017164,46.3761024525,50.3796303957,73.7441352792,83.1549644854,315.464529561,290.098115837,240.53570377,85.0048331239,56.9245739801,0.0,56.0697538358,10000000081.5,72.1634232227,96.3072388456,10000000081.5,84.3640132083,33.8228688261,54.6130735074
25,126.544698404,105.73235737,229.829556801,160.02648016,127.049918811,102.107632583,79.5208541647,131.222754522,95.7058971853,119.995281103,134.417000439,110.505616208,46.4636599992,98.1672466373,51.9416250525,88.0895203778,64.6082382842,87.9727431677,100.885569488,329.693137449,304.326723725,254.764311658,57.6500980553,18.5115855296,56.0697538358,0.0,10000000113.7,25.7002181564,68.952503777,10000000113.7,37.900808142,48.0514767146,51.7327733025
26,10000000174.4,10000000137.5,10000000289.1,10000000219.3,10000000186.3,10000000161.3,10000000138.8,10000000190.5,10000000154.9,10000000179.2,10000000193.7,10000000169.7,10000000105.7,10000000146.0,10000000111.2,10000000119.8,10000000123.8,10000000147.2,10000000156.6,10000000388.9,10000000363.6,10000000314.0,10000000158.5,10000000114.6,10000000081.5,10000000113.7,0.0,10000000129.8,10000000169.8,0.0,10000000142.0,10000000107.3,10000000128.1
27,130.665233894,112.594666787,233.950092291,164.14701565,131.1704543,106.228168073,83.6413896541,135.343290012,99.8264326747,124.115816593,138.537535928,114.626151697,50.5841954887,102.287782127,56.062160542,94.9518297952,68.7287737737,92.0932786572,105.006104977,333.813672939,308.447259215,258.884847148,31.9498798989,44.2118036861,72.1634232227,25.7002181564,10000000129.8,0.0,43.2522856206,10000000129.8,12.2005899856,46.8227598274,26.0325551461
28,146.326844086,128.256276979,249.611702483,179.808625842,146.832064492,121.889778265,99.3029998463,151.004900204,115.488042867,139.777426785,154.199146121,130.287761889,66.2458056808,117.949392319,71.7237707341,110.613439987,84.3903839658,107.754888849,120.667715169,349.475283131,324.108869407,274.54645734,30.9015659844,87.4640893066,96.3072388456,68.952503777,10000000169.8,43.2522856206,0.0,10000000169.8,55.4528756061,62.4843700195,41.6941653382
29,10000000174.4,10000000137.5,10000000289.1,10000000219.3,10000000186.3,10000000161.3,10000000138.8,10000000190.5,10000000154.9,10000000179.2,10000000193.7,10000000169.7,10000000105.7,10000000146.0,10000000111.2,10000000119.8,10000000123.8,10000000147.2,10000000156.6,10000000388.9,10000000363.6,10000000314.0,10000000158.5,10000000114.6,10000000081.5,10000000113.7,0.0,10000000129.8,10000000169.8,0.0,10000000142.0,10000000107.3,10000000128.1
30,142.865823879,124.795256773,246.150682276,176.347605635,143.371044286,118.428758058,95.8419796397,147.543879997,112.02702266,136.316406578,150.738125914,126.826741683,62.7847854743,114.488372112,68.2627505276,107.152419781,80.9293637592,104.293868643,117.206694963,346.014262925,320.6478492,271.085437133,44.1504698845,56.4123936716,84.3640132083,37.900808142,10000000142.0,12.2005899856,55.4528756061,10000000142.0,0.0,59.0233498129,38.2331451316
31,83.8424740662,65.7719069598,187.127332463,117.324255822,84.347694473,59.4054082454,36.8186298268,88.5205301845,53.0036728474,77.2930567653,91.7147761011,67.8033918699,3.76143566135,55.4650222994,9.23940071466,48.1290699678,21.9060139463,45.2705188298,58.1833451496,286.990913112,261.624499387,212.06208732,51.1819642978,51.1009255417,33.8228688261,48.0514767146,10000000107.3,46.8227598274,62.4843700195,10000000107.3,59.0233498129,0.0,20.7902046813
32,104.632678747,86.5621116411,207.917537145,138.114460504,105.137899154,80.1956129267,57.6088345081,109.310734866,73.7938775287,98.0832614466,112.504980782,88.5935965511,24.5516403426,76.2552269807,30.0296053959,68.9192746491,42.6962186276,66.0607235111,78.9735498309,307.781117793,282.414704069,232.852292002,30.3917596165,70.2443588321,54.6130735074,51.7327733025,10000000128.1,26.0325551461,41.6941653382,10000000128.1,38.2331451316,20.7902046813,0.0
